Date,Country,Region,Business Unit,Account,Scenario,Amount EUR
2025-03-01,Austria,DACH,Equipment,Other Operating Income,Actual,7364.05
2025-03-01,Austria,DACH,Equipment,Revenue,Budget,1849177.44
2025-03-01,Austria,DACH,Equipment,Material Costs,Budget,-795146.3
2025-03-01,Austria,DACH,Equipment,Production Costs,Budget,-277376.62
2025-03-01,Austria,DACH,Equipment,Personnel Costs,Budget,-221901.29
2025-03-01,Austria,DACH,Equipment,External Services,Budget,-73967.1
2025-03-01,Austria,DACH,Equipment,Travel Expenses,Budget,-22967.53
2025-03-01,Austria,DACH,Equipment,IT Expenses,Budget,-18585.87
2025-03-01,Austria,DACH,Equipment,Other Operating Expenses,Budget,-33566.12
2025-03-01,Austria,DACH,Equipment,Depreciation,Budget,-83212.99
2025-03-01,Austria,DACH,Equipment,Other Operating Income,Budget,7274.85
2025-03-01,Austria,DACH,Equipment,Revenue,Forecast,1859576.39
2025-03-01,Austria,DACH,Equipment,Material Costs,Forecast,-794939.07
2025-03-01,Austria,DACH,Equipment,Production Costs,Forecast,-277304.33
2025-03-01,Austria,DACH,Equipment,Personnel Costs,Forecast,-221843.46
2025-03-01,Austria,DACH,Equipment,External Services,Forecast,-73947.82
2025-03-01,Austria,DACH,Equipment,Travel Expenses,Forecast,-22025.34
2025-03-01,Austria,DACH,Equipment,IT Expenses,Forecast,-18742.47
2025-03-01,Austria,DACH,Equipment,Other Operating Expenses,Forecast,-33120.09
2025-03-01,Austria,DACH,Equipment,Depreciation,Forecast,-83680.94
2025-03-01,Austria,DACH,Equipment,Other Operating Income,Forecast,7524.52
2025-03-01,Germany,DACH,Industrial Solutions,Revenue,Actual,3348801.9
2025-03-01,Germany,DACH,Industrial Solutions,Material Costs,Actual,-1276266.01
2025-03-01,Germany,DACH,Industrial Solutions,Production Costs,Actual,-413924.11
2025-03-01,Germany,DACH,Industrial Solutions,Personnel Costs,Actual,-500158.3
2025-03-01,Germany,DACH,Industrial Solutions,External Services,Actual,-172468.38
2025-03-01,Germany,DACH,Industrial Solutions,Travel Expenses,Actual,-39693.66
2025-03-01,Germany,DACH,Industrial Solutions,IT Expenses,Actual,-32122.96
2025-03-01,Germany,DACH,Industrial Solutions,Other Operating Expenses,Actual,-58759.29
2025-03-01,Germany,DACH,Industrial Solutions,Depreciation,Actual,-117208.07
2025-03-01,Germany,DACH,Industrial Solutions,Other Operating Income,Actual,12392.82
2025-03-01,Germany,DACH,Industrial Solutions,Revenue,Budget,3330653.66
2025-03-01,Germany,DACH,Industrial Solutions,Material Costs,Budget,-1232341.85
2025-03-01,Germany,DACH,Industrial Solutions,Production Costs,Budget,-399678.44
2025-03-01,Germany,DACH,Industrial Solutions,Personnel Costs,Budget,-482944.78
2025-03-01,Germany,DACH,Industrial Solutions,External Services,Budget,-166532.68
2025-03-01,Germany,DACH,Industrial Solutions,Travel Expenses,Budget,-39546.37
2025-03-01,Germany,DACH,Industrial Solutions,IT Expenses,Budget,-33318.81
2025-03-01,Germany,DACH,Industrial Solutions,Other Operating Expenses,Budget,-62464.4
2025-03-01,Germany,DACH,Industrial Solutions,Depreciation,Budget,-116572.88
2025-03-01,Germany,DACH,Industrial Solutions,Other Operating Income,Budget,13496.84
2025-03-01,Germany,DACH,Industrial Solutions,Revenue,Forecast,3331922.18
2025-03-01,Germany,DACH,Industrial Solutions,Material Costs,Forecast,-1229569.89
2025-03-01,Germany,DACH,Industrial Solutions,Production Costs,Forecast,-398779.42
2025-03-01,Germany,DACH,Industrial Solutions,Personnel Costs,Forecast,-481858.47
2025-03-01,Germany,DACH,Industrial Solutions,External Services,Forecast,-166158.09
2025-03-01,Germany,DACH,Industrial Solutions,Travel Expenses,Forecast,-40977.93
2025-03-01,Germany,DACH,Industrial Solutions,IT Expenses,Forecast,-31845.76
2025-03-01,Germany,DACH,Industrial Solutions,Other Operating Expenses,Forecast,-60327.87
2025-03-01,Germany,DACH,Industrial Solutions,Depreciation,Forecast,-116617.28
2025-03-01,Germany,DACH,Industrial Solutions,Other Operating Income,Forecast,13738.64
2025-03-01,Germany,DACH,Services,Revenue,Actual,2207438.94
2025-03-01,Germany,DACH,Services,Material Costs,Actual,-416806.58
2025-03-01,Germany,DACH,Services,Production Costs,Actual,-185247.37
2025-03-01,Germany,DACH,Services,Personnel Costs,Actual,-544164.15
2025-03-01,Germany,DACH,Services,External Services,Actual,-173669.41
2025-03-01,Germany,DACH,Services,Travel Expenses,Actual,-26992.13
2025-03-01,Germany,DACH,Services,IT Expenses,Actual,-23076.87
2025-03-01,Germany,DACH,Services,Other Operating Expenses,Actual,-39914.56
2025-03-01,Germany,DACH,Services,Depreciation,Actual,-44148.78
2025-03-01,Germany,DACH,Services,Other Operating Income,Actual,8917.42
2025-03-01,Germany,DACH,Services,Revenue,Budget,1995037.57
2025-03-01,Germany,DACH,Services,Material Costs,Budget,-359106.76
2025-03-01,Germany,DACH,Services,Production Costs,Budget,-159603.01
2025-03-01,Germany,DACH,Services,Personnel Costs,Budget,-468833.83
2025-03-01,Germany,DACH,Services,External Services,Budget,-149627.82
2025-03-01,Germany,DACH,Services,Travel Expenses,Budget,-23610.53
2025-03-01,Germany,DACH,Services,IT Expenses,Budget,-19611.28
2025-03-01,Germany,DACH,Services,Other Operating Expenses,Budget,-36656.12
2025-03-01,Germany,DACH,Services,Depreciation,Budget,-39900.75
2025-03-01,Germany,DACH,Services,Other Operating Income,Budget,7706.88
2025-03-01,Germany,DACH,Services,Revenue,Forecast,2117577.17
2025-03-01,Germany,DACH,Services,Material Costs,Forecast,-381491.23
2025-03-01,Germany,DACH,Services,Production Costs,Forecast,-169551.66
2025-03-01,Germany,DACH,Services,Personnel Costs,Forecast,-498058.0
2025-03-01,Germany,DACH,Services,External Services,Forecast,-158954.68
2025-03-01,Germany,DACH,Services,Travel Expenses,Forecast,-25046.79
2025-03-01,Germany,DACH,Services,IT Expenses,Forecast,-21378.63
2025-03-01,Germany,DACH,Services,Other Operating Expenses,Forecast,-38434.34
2025-03-01,Germany,DACH,Services,Depreciation,Forecast,-42351.54
2025-03-01,Germany,DACH,Services,Other Operating Income,Forecast,8821.84
2025-03-01,Germany,DACH,Equipment,Revenue,Actual,2548394.29
2025-03-01,Germany,DACH,Equipment,Material Costs,Actual,-1083638.03
2025-03-01,Germany,DACH,Equipment,Production Costs,Actual,-378013.27
2025-03-01,Germany,DACH,Equipment,Personnel Costs,Actual,-302410.61
2025-03-01,Germany,DACH,Equipment,External Services,Actual,-100803.54
2025-03-01,Germany,DACH,Equipment,Travel Expenses,Actual,-30926.88
2025-03-01,Germany,DACH,Equipment,IT Expenses,Actual,-25869.76
2025-03-01,Germany,DACH,Equipment,Other Operating Expenses,Actual,-44813.58
2025-03-01,Germany,DACH,Equipment,Depreciation,Actual,-114677.74
2025-03-01,Germany,DACH,Equipment,Other Operating Income,Actual,10548.15
2025-03-01,Germany,DACH,Equipment,Revenue,Budget,2556949.6
2025-03-01,Germany,DACH,Equipment,Material Costs,Budget,-1099488.33
2025-03-01,Germany,DACH,Equipment,Production Costs,Budget,-383542.44
2025-03-01,Germany,DACH,Equipment,Personnel Costs,Budget,-306833.95
2025-03-01,Germany,DACH,Equipment,External Services,Budget,-102277.98
2025-03-01,Germany,DACH,Equipment,Travel Expenses,Budget,-31931.26
2025-03-01,Germany,DACH,Equipment,IT Expenses,Budget,-25780.92
2025-03-01,Germany,DACH,Equipment,Other Operating Expenses,Budget,-48184.59
2025-03-01,Germany,DACH,Equipment,Depreciation,Budget,-115062.73
2025-03-01,Germany,DACH,Equipment,Other Operating Income,Budget,9911.23
2025-03-01,Germany,DACH,Equipment,Revenue,Forecast,2532259.83
2025-03-01,Germany,DACH,Equipment,Material Costs,Forecast,-1072608.49
2025-03-01,Germany,DACH,Equipment,Production Costs,Forecast,-374165.75
2025-03-01,Germany,DACH,Equipment,Personnel Costs,Forecast,-299332.6
2025-03-01,Germany,DACH,Equipment,External Services,Forecast,-99777.53
2025-03-01,Germany,DACH,Equipment,Travel Expenses,Forecast,-28765.61
2025-03-01,Germany,DACH,Equipment,IT Expenses,Forecast,-26080.27
2025-03-01,Germany,DACH,Equipment,Other Operating Expenses,Forecast,-46326.34
2025-03-01,Germany,DACH,Equipment,Depreciation,Forecast,-113951.69
2025-03-01,Germany,DACH,Equipment,Other Operating Income,Forecast,10106.52
2025-03-01,France,Western Europe,Industrial Solutions,Revenue,Actual,2543612.83
2025-03-01,France,Western Europe,Industrial Solutions,Material Costs,Actual,-944177.12
2025-03-01,France,Western Europe,Industrial Solutions,Production Costs,Actual,-306219.61
2025-03-01,France,Western Europe,Industrial Solutions,Personnel Costs,Actual,-370015.36
2025-03-01,France,Western Europe,Industrial Solutions,External Services,Actual,-127591.5
2025-03-01,France,Western Europe,Industrial Solutions,Travel Expenses,Actual,-30623.53
2025-03-01,France,Western Europe,Industrial Solutions,IT Expenses,Actual,-25805.34
2025-03-01,France,Western Europe,Industrial Solutions,Other Operating Expenses,Actual,-46335.61
2025-03-01,France,Western Europe,Industrial Solutions,Depreciation,Actual,-89026.45
2025-03-01,France,Western Europe,Industrial Solutions,Other Operating Income,Actual,10265.57
2025-03-01,France,Western Europe,Industrial Solutions,Revenue,Budget,2656816.01
2025-03-01,France,Western Europe,Industrial Solutions,Material Costs,Budget,-983021.93
2025-03-01,France,Western Europe,Industrial Solutions,Production Costs,Budget,-318817.92
2025-03-01,France,Western Europe,Industrial Solutions,Personnel Costs,Budget,-385238.32
2025-03-01,France,Western Europe,Industrial Solutions,External Services,Budget,-132840.8
2025-03-01,France,Western Europe,Industrial Solutions,Travel Expenses,Budget,-31125.74
2025-03-01,France,Western Europe,Industrial Solutions,IT Expenses,Budget,-26818.68
2025-03-01,France,Western Europe,Industrial Solutions,Other Operating Expenses,Budget,-50072.78
2025-03-01,France,Western Europe,Industrial Solutions,Depreciation,Budget,-92988.56
2025-03-01,France,Western Europe,Industrial Solutions,Other Operating Income,Budget,11199.19
2025-03-01,France,Western Europe,Industrial Solutions,Revenue,Forecast,2645319.35
2025-03-01,France,Western Europe,Industrial Solutions,Material Costs,Forecast,-997480.48
2025-03-01,France,Western Europe,Industrial Solutions,Production Costs,Forecast,-323507.18
2025-03-01,France,Western Europe,Industrial Solutions,Personnel Costs,Forecast,-390904.51
2025-03-01,France,Western Europe,Industrial Solutions,External Services,Forecast,-134794.66
2025-03-01,France,Western Europe,Industrial Solutions,Travel Expenses,Forecast,-31256.99
2025-03-01,France,Western Europe,Industrial Solutions,IT Expenses,Forecast,-25929.63
2025-03-01,France,Western Europe,Industrial Solutions,Other Operating Expenses,Forecast,-47466.01
2025-03-01,France,Western Europe,Industrial Solutions,Depreciation,Forecast,-92586.18
2025-03-01,France,Western Europe,Industrial Solutions,Other Operating Income,Forecast,10604.86
2025-03-01,France,Western Europe,Services,Revenue,Actual,1556916.95
2025-03-01,France,Western Europe,Services,Material Costs,Actual,-279138.03
2025-03-01,France,Western Europe,Services,Production Costs,Actual,-124061.35
2025-03-01,France,Western Europe,Services,Personnel Costs,Actual,-364430.2
2025-03-01,France,Western Europe,Services,External Services,Actual,-116307.51
2025-03-01,France,Western Europe,Services,Travel Expenses,Actual,-18443.74
2025-03-01,France,Western Europe,Services,IT Expenses,Actual,-15254.02
2025-03-01,France,Western Europe,Services,Other Operating Expenses,Actual,-26865.09
2025-03-01,France,Western Europe,Services,Depreciation,Actual,-31138.34
2025-03-01,France,Western Europe,Services,Other Operating Income,Actual,6432.73
2025-03-01,France,Western Europe,Services,Revenue,Budget,1676679.99
2025-03-01,France,Western Europe,Services,Material Costs,Budget,-301802.4
2025-03-01,France,Western Europe,Services,Production Costs,Budget,-134134.4
2025-03-01,France,Western Europe,Services,Personnel Costs,Budget,-394019.8
2025-03-01,France,Western Europe,Services,External Services,Budget,-125751.0
2025-03-01,France,Western Europe,Services,Travel Expenses,Budget,-20164.41
2025-03-01,France,Western Europe,Services,IT Expenses,Budget,-16334.23
2025-03-01,France,Western Europe,Services,Other Operating Expenses,Budget,-29203.1
2025-03-01,France,Western Europe,Services,Depreciation,Budget,-33533.6
2025-03-01,France,Western Europe,Services,Other Operating Income,Budget,6616.64
2025-03-01,France,Western Europe,Services,Revenue,Forecast,1630520.84
2025-03-01,France,Western Europe,Services,Material Costs,Forecast,-299371.92
2025-03-01,France,Western Europe,Services,Production Costs,Forecast,-133054.19
2025-03-01,France,Western Europe,Services,Personnel Costs,Forecast,-390846.67
2025-03-01,France,Western Europe,Services,External Services,Forecast,-124738.3
2025-03-01,France,Western Europe,Services,Travel Expenses,Forecast,-19413.87
2025-03-01,France,Western Europe,Services,IT Expenses,Forecast,-15815.03
2025-03-01,France,Western Europe,Services,Other Operating Expenses,Forecast,-29169.06
2025-03-01,France,Western Europe,Services,Depreciation,Forecast,-32610.42
2025-03-01,France,Western Europe,Services,Other Operating Income,Forecast,6450.93
2025-03-01,France,Western Europe,Equipment,Revenue,Actual,1956287.8
2025-03-01,France,Western Europe,Equipment,Material Costs,Actual,-855845.04
2025-03-01,France,Western Europe,Equipment,Production Costs,Actual,-298550.59
2025-03-01,France,Western Europe,Equipment,Personnel Costs,Actual,-238840.48
2025-03-01,France,Western Europe,Equipment,External Services,Actual,-79613.49
2025-03-01,France,Western Europe,Equipment,Travel Expenses,Actual,-24777.61
2025-03-01,France,Western Europe,Equipment,IT Expenses,Actual,-20003.66
2025-03-01,France,Western Europe,Equipment,Other Operating Expenses,Actual,-34976.47
2025-03-01,France,Western Europe,Equipment,Depreciation,Actual,-88032.95
2025-03-01,France,Western Europe,Equipment,Other Operating Income,Actual,7478.8
2025-03-01,France,Western Europe,Equipment,Revenue,Budget,2028429.17
2025-03-01,France,Western Europe,Equipment,Material Costs,Budget,-872224.54
2025-03-01,France,Western Europe,Equipment,Production Costs,Budget,-304264.38
2025-03-01,France,Western Europe,Equipment,Personnel Costs,Budget,-243411.5
2025-03-01,France,Western Europe,Equipment,External Services,Budget,-81137.17
2025-03-01,France,Western Europe,Equipment,Travel Expenses,Budget,-26220.31
2025-03-01,France,Western Europe,Equipment,IT Expenses,Budget,-20308.32
2025-03-01,France,Western Europe,Equipment,Other Operating Expenses,Budget,-36524.44
2025-03-01,France,Western Europe,Equipment,Depreciation,Budget,-91279.31
2025-03-01,France,Western Europe,Equipment,Other Operating Income,Budget,8105.89
2025-03-01,France,Western Europe,Equipment,Revenue,Forecast,1985077.24
2025-03-01,France,Western Europe,Equipment,Material Costs,Forecast,-855612.2
2025-03-01,France,Western Europe,Equipment,Production Costs,Forecast,-298469.37
2025-03-01,France,Western Europe,Equipment,Personnel Costs,Forecast,-238775.5
2025-03-01,France,Western Europe,Equipment,External Services,Forecast,-79591.83
2025-03-01,France,Western Europe,Equipment,Travel Expenses,Forecast,-23717.76
2025-03-01,France,Western Europe,Equipment,IT Expenses,Forecast,-19623.02
2025-03-01,France,Western Europe,Equipment,Other Operating Expenses,Forecast,-35242.89
2025-03-01,France,Western Europe,Equipment,Depreciation,Forecast,-89328.48
2025-03-01,France,Western Europe,Equipment,Other Operating Income,Forecast,7929.91
2025-03-01,Italy,Southern Europe,Industrial Solutions,Revenue,Actual,1877713.05
2025-03-01,Italy,Southern Europe,Industrial Solutions,Material Costs,Actual,-690325.17
2025-03-01,Italy,Southern Europe,Industrial Solutions,Production Costs,Actual,-223889.24
2025-03-01,Italy,Southern Europe,Industrial Solutions,Personnel Costs,Actual,-270532.84
2025-03-01,Italy,Southern Europe,Industrial Solutions,External Services,Actual,-93287.19
2025-03-01,Italy,Southern Europe,Industrial Solutions,Travel Expenses,Actual,-23549.22
2025-03-01,Italy,Southern Europe,Industrial Solutions,IT Expenses,Actual,-17781.58
2025-03-01,Italy,Southern Europe,Industrial Solutions,Other Operating Expenses,Actual,-34721.13
2025-03-01,Italy,Southern Europe,Industrial Solutions,Depreciation,Actual,-65719.96
2025-03-01,Italy,Southern Europe,Industrial Solutions,Other Operating Income,Actual,7885.22
2025-03-01,Italy,Southern Europe,Industrial Solutions,Revenue,Budget,1913201.93
2025-03-01,Italy,Southern Europe,Industrial Solutions,Material Costs,Budget,-707884.71
2025-03-01,Italy,Southern Europe,Industrial Solutions,Production Costs,Budget,-229584.23
2025-03-01,Italy,Southern Europe,Industrial Solutions,Personnel Costs,Budget,-277414.28
2025-03-01,Italy,Southern Europe,Industrial Solutions,External Services,Budget,-95660.1
2025-03-01,Italy,Southern Europe,Industrial Solutions,Travel Expenses,Budget,-21530.37
2025-03-01,Italy,Southern Europe,Industrial Solutions,IT Expenses,Budget,-19000.89
2025-03-01,Italy,Southern Europe,Industrial Solutions,Other Operating Expenses,Budget,-34117.85
2025-03-01,Italy,Southern Europe,Industrial Solutions,Depreciation,Budget,-66962.07
2025-03-01,Italy,Southern Europe,Industrial Solutions,Other Operating Income,Budget,7221.95
2025-03-01,Italy,Southern Europe,Industrial Solutions,Revenue,Forecast,1895295.41
2025-03-01,Italy,Southern Europe,Industrial Solutions,Material Costs,Forecast,-694713.89
2025-03-01,Italy,Southern Europe,Industrial Solutions,Production Costs,Forecast,-225312.61
2025-03-01,Italy,Southern Europe,Industrial Solutions,Personnel Costs,Forecast,-272252.74
2025-03-01,Italy,Southern Europe,Industrial Solutions,External Services,Forecast,-93880.26
2025-03-01,Italy,Southern Europe,Industrial Solutions,Travel Expenses,Forecast,-21985.79
2025-03-01,Italy,Southern Europe,Industrial Solutions,IT Expenses,Forecast,-19617.17
